filename,label
test1/锦州市凌河区市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/山东省年度审计重点科研课题立项情况表_.xls,财税金融
test1/潮州市机动车注册服务站明细表信息_.xls,交通运输
test1/邢台市任县城镇非私营单位在岗职工平均工资.csv,劳动人事
test1/招远市中等职业中学评估准则_.xls,教育科技
test1/武汉市省级重点污染源监察性监测成果年第季度.csv,生态环境
test1/晋中市灵石县市国有演出剧场情况.csv,文化休闲
test1/沈阳市康平县市国内旅行社业务经营许可证信息_.xls,旅游服务
test1/湖南省湘西土家族苗族自治州季度地区生产总值.csv,经济管理
test1/涉县信访局基本信息.csv,文秘行政
test1/大同市天镇县区法人行政许可数据.csv,文秘行政
test1/佳木斯市艾滋病资源免费咨询检测点信息_  .csv,医疗卫生
test1/全省公共图书馆文化馆评估定级信息_浑江区.csv,文化休闲
test1/莒南县包含采购估算、采购需求、采购信息、采购成果、采购合同、验收通知。出自三定方案的“承担机关政府采购工作，监察直属公司政府采购工作”。_.xls,财税金融
test1/元谋县县法人行政处罚数据.csv,文秘行政
test1/墨江哈尼族自治县区法人行政处罚数据.csv,文秘行政
test1/临沂市年度社区综合文化活动室建设、提升、改造项目_.xls,文化休闲
test1/轨道交通信息.csv,交通运输
test1/广州市行政事业性收费目录_含涉企收费项目.csv,文秘行政
test1/县级公共图书馆文化馆总分馆制信息_运城市河津市.csv,文化休闲
test1/数字城管问题清单广告牌匾_.xls,城乡建设
test1/省直辖县级行政区划定州市城镇非私营单位在岗职工平均工资.csv,劳动人事
test1/辽宁省沈阳市苏家屯区市国控污染物自动监控信息_.xls,生态环境
test1/五莲县餐饮具监督抽检合格产品信息年第一期_.xls,医疗卫生
test1/清远市城市排水许可证核准_.xls,资源能源
test1/长岛县流通领域商品质量抽检效果公告_.xls,商业贸易
test1/沧源佤族自治县县法人行政处罚数据.csv,文秘行政
test1/全省公共图书馆文化馆评估定级信息_山西省晋城市市辖区.csv,文化休闲
test1/昆明市寻甸回族彝族自治县市章丘区国有企业含参股企业名录_.csv,工业
test1/普洱市区职业学校一览表 .csv,教育科技
test1/县级公共图书馆文化馆总分馆制信息_宁江区.csv,文化休闲
test1/红河哈尼族彝族自治州弥勒市市国有演出剧场情况.csv,文化休闲
test1/河北省邯郸市年末耕地面积.csv,农业畜牧业
test1/永州市道县常住人口.csv,经济管理
test1/琼海市历年地区生产总值.csv,经济管理
test1/辽宁省沈阳市皇姑区市道路运输车辆综合性能检测机构名单_.xls,交通运输
test1/烟台市重点研发策划科技领军人才类立项效果_.xls,教育科技
test1/泰安市对建设企业或个人违纪建设行为的处置决定书_.xls,城乡建设
test1/延边朝鲜族自治州市年月审批项目统计表.xls,城乡建设
test1/无锡市房屋安全鉴定检验组织清单_.csv,城乡建设
test1/对广播电视领域非法违规行为的处置信息_.xls,文化休闲
test1/辽源市东丰县区法人行政处罚数据.csv,文秘行政
test1/县级公共图书馆文化馆总分馆制信息_红河哈尼族彝族自治州蒙自市.csv,文化休闲
test1/武陵源区常住人口.csv,经济管理
test1/济宁市晋中市榆社县县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/江西省城市空气质量发布数据_官渡区市.csv,生态环境
test1/甘肃省甘南藏族自治州夏河县区法人行政处罚数据.csv,文秘行政
test1/市食品药品监管管理局双随机抽查检查效果信息_.xls,政法监察
test1/山阴县民声阅办记录信息_.csv,文化休闲
test1/广州市第七批绿色学校名单_幼儿园.csv,教育科技
test1/辽源市西安区县法人行政处罚数据.csv,文秘行政
test1/重庆市南川区市国有演出剧场情况.csv,文化休闲
test1/重庆市荣昌区市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test1/大同市南郊区省执法证件信息_.csv,政法监察
test1/泰安市市政设施信息_.xls,城乡建设
test1/全省公共图书馆文化馆评估定级信息_重庆市黔江区.csv,文化休闲
test1/微山县住房和城乡建设局_改变绿化计划、绿化用地的使用性质申请_开放_.xls,城乡建设
test1/云南省文山壮族苗族自治州文山市省人防资质监理企业名录.csv,工业
test1/勐腊县民声阅办记录信息_.csv,文化休闲
test1/旅行社备案信息_.xls,旅游服务
test1/酒泉市肃北蒙古族自治县民声阅办记录信息_.csv,文化休闲
test1/新宾满族自治县市章丘区国有企业含参股企业名录_.csv,工业
test1/白城市通榆县省执法证件信息_.csv,政法监察
test1/行政检查行为信息互联网+监管_.xls,文秘行政
test1/北京高校专业设置情况.csv,教育科技
test1/珠海市全体居民家庭收支一览表_.xls,财税金融
test1/海南省省直辖县级行政区划乐东黎族自治县信访局基本信息.csv,文秘行政
test1/辽源市西安区市国内旅行社业务经营许可证信息_.xls,旅游服务
test1/数字化精密设备制造类大型科学仪器公司信息_.xls,工业
test1/普洱市景东彝族自治县省城市空气质量发布数据_上饶市.csv,生态环境
test1/云南省昆明市寻甸回族彝族自治县区法人行政处罚数据.csv,文秘行政
test1/第一类体外诊断试剂备案.csv,农业畜牧业
test1/中小学生“综合艺术教育月”活动优秀指导教师名单_.xls,教育科技
test1/设立经营性互联网文化单位审批_云南省普洱市.csv,文化休闲
test1/湘西土家族苗族自治州保靖县城镇非私营单位在岗职工平均工资.csv,劳动人事
test1/全省公共图书馆文化馆评估定级信息_昭通市市辖区.csv,文化休闲
test1/归纳 遵义市城乡计划局年部门决算公开表.xls,财税金融
test1/山西省忻州市市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/中山市南头镇食品药品监察行政处置案情信息_.xls,文秘行政
test1/江西省城市空气质量发布数据_云南省玉溪市易门县市.csv,生态环境
test1/青海省海东市民和回族土族自治县年末耕地面积.csv,农业畜牧业
test1/济南市县酉阳土家族苗族自治县区国有企业含参股企业名录_.csv,工业
test1/肥城市图书零售企业信息_.xls,文化休闲
test1/哈尔滨市建筑起重机械验收合规注册信息年.csv,城乡建设
test1/盘龙区区职业学校一览表.csv,教育科技
test1/中心城区各行政区经营性立案停车场及泊位数分布状况_.csv,文秘行政
test1/山东省政府领导及分工_.xls,文秘行政
test1/招远市地震科普示范中学目录_.xls,气象水文测绘地震地理
test1/连云港市国家级文物保护公司清单.csv,文化休闲
test1/天白城市科学技术奖.xls,教育科技
test1/荔湾区制定预防接种公司总览表.csv,医疗卫生
test1/阜平县粮食总产量.csv,农业畜牧业
test1/武陵源区历年地区生产总值.csv,经济管理
test1/全市用人单位重大劳动保障违法行为名单公布_.xls,劳动人事
test1/辽宁省大连市金州区县法人行政处罚数据.csv,文秘行政
test1/山西省太原市娄烦县市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test1/建设工程消防验收公告消防_.xls,城乡建设
test1/福山区市场监督管理局随机抽查清单_.xls,政法监察
test1/五莲县具备建筑公司养老保障金拨付资格公司信息_.xls,劳动人事
test1/菏泽市各县区商务局联系方式_.xls,商业贸易
test1/涉企双公告生产建设工程水土保持设施验收批准_.xls,资源能源
test1/太子河区市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/居民住宅装修废弃物临时堆放点.csv,民政社区
test1/灵石县市科学技术奖.xls,教育科技
test1/殡仪服务组织目录.csv,文化休闲
test1/迪庆藏族自治州区法人行政许可数据.csv,文秘行政
test1/云龙县市章丘区国有企业含参股企业名录_.csv,工业
test1/葫芦岛市市辖区民声阅办记录信息_.csv,文化休闲
test1/海南省省直辖县级行政区划琼海市农林牧渔业产值.csv,农业畜牧业
test1/烟台市文化广电新闻出版局一般公共预算财政拨款支出预算具体情况表_.xls,财税金融
test1/陇西县省城市空气质量发布数据_上饶市.csv,生态环境
test1/市南区山东省文物保护单位名录_.xls,文化休闲
test1/县级公共图书馆文化馆总分馆制信息_太原市晋源区.csv,文化休闲
test1/泰安市岱岳区出版物零售单位信息_.xls,文化休闲
test1/粮食仓储设施立案信息_.xls,农业畜牧业
test1/克拉玛依区农林牧渔业产值.csv,农业畜牧业
test1/年敷码变更项目信息_.xls,城乡建设
test1/重庆市石柱土家族自治县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/责令限期缴纳水土保持补偿费的通知书信息_.xls,资源能源
test1/哈尔滨市农产品名牌信息.csv,农业畜牧业
test1/山西省忻州市五台县省人防资质监理企业名录.csv,工业
test1/济南市县奉节县区国有企业含参股企业名录_.csv,工业
test1/济南市法律援助组织信息_.xls,政法监察
test1/吉林省辽源市东丰县民声阅办记录信息_.csv,文化休闲
test1/全省公共图书馆文化馆评估定级信息_华坪县.csv,文化休闲
test1/云南省文山壮族苗族自治州砚山县区职业学校一览表.csv,教育科技
test1/吉林省延边朝鲜族自治州延吉市市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/设立经营性互联网文化单位审批_石楼县.csv,文化休闲
test1/县级公共图书馆文化馆总分馆制信息_辽宁省大连市普兰店区.csv,文化休闲
test1/邯山区利润总额.csv,经济管理
test1/云南省昆明市五华区市国控污染物自动监控信息_.xls,生态环境
test1/大连市区法人行政处罚数据.csv,文秘行政
test1/规模以上工业公司产销状况月度信息.csv,工业
test1/菏泽市农科驿站备案信息_.xls,农业畜牧业
test1/岢岚县市国有演出剧场情况.csv,文化休闲
test1/行政处置效果信息.csv,文秘行政
test1/江津区市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/金州区市国有演出剧场情况.csv,文化休闲
test1/武汉市红十字会年财政拨款支出预算表按功能科目.csv,财税金融
test1/抚顺市望花区市年月审批项目统计表.xls,城乡建设
test1/承德市兴隆县全市及辖市区规上工业增加值.csv,工业
test1/金昌市永昌县市国控污染物自动监控信息_.xls,生态环境
test1/云南省曲靖市师宗县区法人行政许可数据.csv,文秘行政
test1/朝阳市双塔区民声阅办记录信息_.csv,文化休闲
test1/水域滩涂养殖证的审核渔业局_.xls,农业畜牧业
test1/济南市绿园区区国有企业含参股企业名录_.csv,工业
test1/新泰市产品质量监管抽查效果归纳表成品油公告_.xls,资源能源
test1/县级公共图书馆文化馆总分馆制信息_玉溪市华宁县.csv,文化休闲
test1/县级公共图书馆文化馆总分馆制信息_辽宁省营口市老边区.csv,文化休闲
test1/辽宁省葫芦岛市连山区市科学技术奖.xls,教育科技
test1/甘南藏族自治州临潭县市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test1/长治市襄垣县省城市空气质量发布数据_上饶市.csv,生态环境
test1/清远市白城市镇赉县省名牌产品工业类称号信息_.xls,工业
test1/职工、居民医疗报销及慢性病业务_.xls,医疗卫生
test1/山东省文物拍卖公司信息_.xls,文化休闲
test1/广东省道路货运车辆“三检合一”检验检测机构名单_.xls,交通运输
test1/聊城市市级创业孵化基地园区_.xls,教育科技
test1/康乐县市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test1/深泽县粮食总产量.csv,农业畜牧业
test1/山西省吕梁市石楼县市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test1/维西傈僳族自治县市年月审批项目统计表.xls,城乡建设
test1/开发区企业技术中心_.xls,教育科技
test1/皇姑区市章丘区国有企业含参股企业名录_.csv,工业
test1/民办高中办学许可信息_.csv,教育科技
test1/东安县全市及辖市区规上工业增加值.csv,工业
test1/科技中介组织信息_.xls,教育科技
test1/天静宁县科学技术奖.xls,教育科技
test1/城建档案管理信息_.xls,城乡建设
test1/全省公共图书馆文化馆评估定级信息_卓尼县.csv,文化休闲
test1/签订开发合同、发放开发工程手册和开发经营权证明信息_.xls,城乡建设
test1/存量房网签合同备案信息_.xls,城乡建设
test1/清远市吉林省通化市柳河县省名牌产品工业类称号信息_.xls,工业
test1/天隰县科学技术奖.xls,教育科技
test1/船舶代理、水路旅客运输代理、水路货物运输代理业务备案信息_.xls,交通运输
test1/济南市山西省吕梁市兴县区国有企业含参股企业名录_.csv,工业
test1/福建省计量器具制造许可获证公司清单.csv,工业
test1/昆明市县法人行政处罚数据.csv,文秘行政
test1/清远市太谷县省名牌产品工业类称号信息_.xls,工业
test1/江西省城市空气质量发布数据_辽宁省抚顺市抚顺县市.csv,生态环境
test1/外商投资市场主体注销基本信息_.csv,商业贸易
test1/哈尔滨市客运企业基本信息.csv,交通运输
test1/政务服务中心入驻窗口信息.csv,文秘行政
test1/房地产中介组织立案变更信息_.xls,城乡建设
test1/清远市阜新市清河门区省名牌产品工业类称号信息_.xls,工业
test1/各分局二轮电动自行车登记上牌点位统计表.csv,交通运输
test1/柳河县市国有演出剧场情况.csv,文化休闲
test1/榆社县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/广州市城市旅游咨询服务中心信息_.xls,旅游服务
test1/放射工作人员证办理_.xls,医疗卫生
test1/白城市市辖区区职业学校一览表 .csv,教育科技
test1/保定市常住人口.csv,经济管理
test1/市北区政务网采用信息总括表_.xls,文秘行政
test1/大同市大同县市章丘区国有企业含参股企业名录_.csv,工业
test1/云南省普洱市思茅区县法人行政处罚数据.csv,文秘行政
test1/北京市基层科普行动计划科普惠农兴村工程资助项目名单信息.csv,教育科技
test1/泾川县市道路运输车辆综合性能检测机构名单_.xls,交通运输
test1/张掖市民乐县省城市空气质量发布数据_上饶市.csv,生态环境
test1/山西省大同市新荣区市国控污染物自动监控信息_.xls,生态环境
test1/济宁市平山区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/兰坪白族普米族自治县市广东省名牌产品工业类称号信息_.xls,工业
test1/农业机械车辆证书和牌照核发信息_.xls,农业畜牧业
test1/辽宁省锦州市凌河区市国内旅行社业务经营许可证信息_.xls,旅游服务
test1/柳河县县法人行政处罚数据.csv,文秘行政
test1/烟台市军休服务组织目录信息_.xls,文秘行政
test1/哈尔滨市违纪工程行政处置信息.csv,文秘行政
test1/甘肃省定西市通渭县市国控污染物自动监控信息_.xls,生态环境
test1/金昌市永昌县民声阅办记录信息_.csv,文化休闲
test1/大连市庄河市市国有演出剧场情况.csv,文化休闲
test1/清远市丹东市省名牌产品工业类称号信息_.xls,工业
test1/全省公共图书馆文化馆评估定级信息_临沧市云县.csv,文化休闲
test1/武汉市新洲区体育经营企业总览表 .csv,文化休闲
test1/济南市吉林省辽源市东辽县区国有企业含参股企业名录_.csv,工业
test1/县城规范化农贸市场信息_.xls,农业畜牧业
test1/清远市山西省长治市省名牌产品工业类称号信息_.xls,工业
test1/全省公共图书馆文化馆评估定级信息_甘肃省陇南市.csv,文化休闲
test1/济南市陵川县区国有企业含参股企业名录_.csv,工业
test1/文体服务中心信息.csv,文秘行政
test1/哈尔滨市市区城镇非私营公司就业个人信息.csv,劳动人事
test1/云南省德宏傣族景颇族自治州区法人行政许可数据.csv,文秘行政
test1/辽宁省抚顺市新抚区区法人行政许可数据.csv,文秘行政
test1/临沧市省城市空气质量发布数据_上饶市.csv,生态环境
test1/临汾市蒲县市章丘区国有企业含参股企业名录_.csv,工业
test1/望花区市章丘区国有企业含参股企业名录_.csv,工业
test1/市北区政务网政务公开栏目数据总计_.xls,文秘行政
test1/中阳县区职业学校一览表.csv,教育科技
test1/四平市市辖区县法人行政处罚数据.csv,文秘行政
test1/吉林省辽源市西安区省人防资质监理企业名录.csv,工业
test1/县交通运输局信息公开目录_.xls,交通运输
test1/村务公开工作领导小组成员单位信息_.xls,民政社区
test1/县级公共图书馆文化馆总分馆制信息_山西省大同市灵丘县.csv,文化休闲
test1/用人公司劳动保障守法诚信档案注册_.xls,劳动人事
test1/设立经营性互联网文化单位审批_甘肃省定西市.csv,文化休闲
test1/梁山县卫生和筹划生育局_再生育申请_.xls,医疗卫生
test1/潍坊市体育运动高中教练员获市级以上表彰状况_.xls,文化休闲
test1/山东省拍卖企业名单_.xls,工业
test1/山西省临汾市蒲县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/介休市市国有演出剧场情况.csv,文化休闲
test1/辽宁省铁岭市清河区区法人行政许可数据.csv,文秘行政
test1/汕尾市工商局行政许可_.xls,文秘行政
test1/洱源县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/聊城市流通领域商品质量抽检结果公示_.xls,商业贸易
test1/天东乡族自治县科学技术奖.xls,教育科技
test1/哈尔滨市社保卡经办点信息.csv,劳动人事
test1/全省公共图书馆文化馆评估定级信息_云南省昆明市宜良县.csv,文化休闲
test1/天云南省保山市施甸县科学技术奖.xls,教育科技
test1/丹东市东港市区职业学校一览表 .csv,教育科技
test1/经济开发区地税局_行政惩办信息_.xls,文秘行政
test1/危险废物申报登记信息年报_.csv,生态环境
test1/济宁市阜新市阜新蒙古族自治县县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/济宁市安定区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/兰州市永登县省执法证件信息_.csv,政法监察
test1/中等职业中学专业开设核查信息_.xls,教育科技
test1/烟台市市直各类高中学生奖助学金资金分配信息_.xls,教育科技
test1/机动车检验有效期届满后连续个检验周期内未取得机动车检验合格标志的机动车登记证书号牌行驶证作废清_.xls,交通运输
test1/云南省昆明市晋宁县民声阅办记录信息_.csv,文化休闲
test1/青海省海南藏族自治州兴海县农村常住居民人均可支配收入.csv,经济管理
test1/烟台市国防教育特色中学目录_.xls,教育科技
test1/济南市市中医管理局_.xls,医疗卫生
test1/甘肃省平凉市静宁县省执法证件信息_.csv,政法监察
test1/临汾市大宁县区法人行政处罚数据.csv,文秘行政
test1/济南市丹东市振兴区区国有企业含参股企业名录_.csv,工业
test1/日照市历年区域生产总额_.xls,经济管理
test1/张家口市下花园区居民消费价格指数CPI.csv,经济管理
test1/对危树、枯树的砍伐审批_ .csv,资源能源
test1/济南市大同市浑源县区国有企业含参股企业名录_.csv,工业
test1/菏泽市发改委固定资产投资工程核准、批准、立案信息_.xls,经济管理
test1/清远市杏花岭区省名牌产品工业类称号信息_.xls,工业
test1/云南省昆明市嵩明县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/临沧市镇康县市章丘区国有企业含参股企业名录_.csv,工业
test1/晋城市沁水县县法人行政处罚数据.csv,文秘行政
test1/公司企业设立_开放_.xls,工业
test1/伊犁哈萨克自治州伊宁市农林牧渔业产值.csv,农业畜牧业
test1/诸城市档案初级专业技术职称通过人员名单_.xls,教育科技
test1/设立经营性互联网文化单位审批_云南省红河哈尼族彝族自治州个旧市.csv,文化休闲
test1/一、二类机动车维修公司信息_.xls,交通运输
test1/市公司自主创新工程第三方考察组织考察状况及专家复评基本状况表.csv,工业
test1/宁波市墓园信息.csv,文化休闲
test1/忻州市河曲县市广东省名牌产品工业类称号信息_.xls,工业
test1/朝阳市双塔区区职业学校一览表 .csv,教育科技
test1/普通公办高中名录.csv,教育科技
test1/教育_初中信息.csv,教育科技
test1/江西省城市空气质量发布数据_香格里拉市市.csv,生态环境
test1/屏边苗族自治县民声阅办记录信息_.csv,文化休闲
test1/济南市城市社区日间照料中心总括状况_.xls,民政社区
test1/大连市西岗区市广东省名牌产品工业类称号信息_.xls,工业
test1/云南省曲靖市师宗县市广东省名牌产品工业类称号信息_.xls,工业
test1/西山区市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/济宁市朝阳县县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/县级公共图书馆文化馆总分馆制信息_朝阳市.csv,文化休闲
test1/广州产业园区.csv,工业
test1/沈阳市市辖区市广东省名牌产品工业类称号信息_.xls,工业
test1/陇南市市辖区省执法证件信息_.csv,政法监察
test1/各市县、区文化和旅游部门名录_.csv,旅游服务
test1/开发区物流业立案信息_.xls,交通运输
test1/东营市公共财政预算支出_.xls,财税金融
test1/市场监管局行政惩办信息质监类案情_.xls,文秘行政
test1/华池县市国有演出剧场情况.csv,文化休闲
test1/敦化市区职业学校一览表 .csv,教育科技
test1/清远市文山壮族苗族自治州文山市省名牌产品工业类称号信息_.xls,工业
test1/保德县区职业学校一览表 .csv,教育科技
test1/静乐县市章丘区国有企业含参股企业名录_.csv,工业
test1/云南省大理白族自治州市国有演出剧场情况.csv,文化休闲
test1/公司经营异常清单信息_.csv,工业
test1/设立经营性互联网文化单位审批_晋中市左权县.csv,文化休闲
test1/海北藏族自治州居民消费价格指数CPI.csv,经济管理
test1/济南市昭阳区区国有企业含参股企业名录_.csv,工业
test1/绿园区市国内旅行社业务经营许可证信息_.xls,旅游服务
test1/云南省玉溪市元江哈尼族彝族傣族自治县市章丘区国有企业含参股企业名录_.csv,工业
test1/场馆设施_基层文体服务中心信息.csv,文化休闲
test1/湖南省永州市蓝山县农村常住居民人均可支配收入.csv,经济管理
test1/市国资委监管公司基本信息_.csv,工业
test1/宁江区省人防资质监理企业名录.csv,工业
test1/兰州市市辖区省人防资质监理企业名录.csv,工业
test1/哈尔滨市权限内政府出资的投资工程申请初步设计申请信息年.csv,财税金融
test1/张掖市甘州区市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/旺庄街道社区村委情况一览表_.csv,民政社区
test1/慈善超市.csv,医疗卫生
test1/医师执业注册变更注册_.xls,医疗卫生
test1/丹东市宽甸满族自治县省执法证件信息_.csv,政法监察
test1/日照市东港区全区中小学高中组织信息_.xls,教育科技
test1/民乐县市国有演出剧场情况.csv,文化休闲
test1/济宁市平凉市市辖区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/对检验检验组织未依法取得资格认定出具数据、效果的行政惩办.xls,文秘行政
test1/食品安全及农业规范化类大型科学仪器公司信息_.xls,农业畜牧业
test1/寿光市预防接种单位信息公开_.xls,医疗卫生
test1/山西省长治市沁源县市道路运输车辆综合性能检测机构名单_.xls,交通运输
test1/建筑业公司许可批准_开放_.xls,城乡建设
test1/甘肃省天水市武山县市科学技术奖.xls,教育科技
test1/纳税人登记信息_.xls,财税金融
test1/大洼区省城市空气质量发布数据_上饶市.csv,生态环境
test1/新泰市重要商品和服务价格信息_.xls,商业贸易
test1/玉溪市区职业学校一览表 .csv,教育科技
test1/乳山市总括局工业生产的影响因素信息_.xls,经济管理
test1/微山县工商行政管理局_公司企业名称预先核准_开放_.xls,文秘行政
test1/占用挖掘城市绿地，移动绿化设施，改变绿化计划、绿化用地的使用性质，迁移砍伐城市树木，确认及迁移砍伐城市古树名木核查市管和跨区范围内由市里申请_.xls,城乡建设
test1/文山壮族苗族自治州富宁县县法人行政处罚数据.csv,文秘行政
test1/新疆维吾尔自治区伊犁哈萨克自治州奎屯市信访局基本信息.csv,文秘行政
test1/设立经营性互联网文化单位审批_曲靖市市辖区.csv,文化休闲
test1/曲靖市会泽县省执法证件信息_.csv,政法监察
test1/夜间产生环境噪声污染的连续建筑施工作业证明核发许可信息_.xls,生态环境
test1/青岛市燃气燃烧器具安装维修企业信息_.xls,资源能源
test1/天沁源县科学技术奖.xls,教育科技
test1/天山西省长治市城区科学技术奖.xls,教育科技
test1/山西省临汾市隰县市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/生产经营企业主要负责人和安全生产管理个人安全生产知识和管理能力考核_.xls,医疗卫生
test1/辽宁省葫芦岛市南票区区职业学校一览表 .csv,教育科技
test1/辽阳县市科学技术奖.xls,教育科技
test1/新增参保人员医保就医凭证各银行各区领卡网点.csv,医疗卫生
test1/阳泉市市辖区市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/工艺品_商品制作名录.csv,文化休闲
test1/丹东市东港市市国内旅行社业务经营许可证信息_.xls,旅游服务
test1/为省定贫困村配发图书目录清单_.xls,文化休闲
test1/莒南县医疗组织麻醉药品、一类精神药品购用状况立案表_.xls,医疗卫生
test1/离石区市国有演出剧场情况.csv,文化休闲
test1/长寿区民声阅办记录信息_.csv,文化休闲
test1/江门市建设工程规划许可证_.xls,城乡建设
test1/广东省集中式污水处理厂信息_.xls,生态环境
test1/全省公共图书馆文化馆评估定级信息_吉林省长春市榆树市.csv,文化休闲
test1/社会团体法人基本信息_.xls,政法监察
test1/企业职工正常退休_.xls,劳动人事
test1/政府投资工程代建企业招标信息、代建合同立案.xls,城乡建设
test1/青岛市市司法局公文法规信息_.xls,政法监察
test1/年月“韩国线快班”船期安排表.csv,交通运输
test1/湖南省永州市道县户籍人口.csv,经济管理
test1/A级景区接待人数.csv,劳动人事
test1/云南省临沧市双江拉祜族佤族布朗族傣族自治县区法人行政许可数据.csv,文秘行政
test1/长白朝鲜族自治县区法人行政处罚数据.csv,文秘行政
test1/吉林省白城市镇赉县市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/延边朝鲜族自治州汪清县省执法证件信息_.csv,政法监察
test1/市筹公租房申请承办点信息.xls,城乡建设
test1/业机械拖拉机、联合收割机检验农业机械拖拉机、联合收_.xls,农业畜牧业
test1/济南市涂料产品质量监管抽查效果_.xls,城乡建设
test1/大同市南郊区市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test1/临汾市吉县市年月审批项目统计表.xls,城乡建设
test1/菏泽市餐饮服务环节食品安全监督抽检信息_.xls,农业畜牧业
test1/县级公共图书馆文化馆总分馆制信息_原平市.csv,文化休闲
test1/玉树藏族自治州称多县年预算草案 .xls,财税金融
test1/学习贯彻全国教育大会精神征文比赛优秀机构企业名单_.xls,教育科技
test1/非公司企业法人设立登记信息_.xls,工业
test1/广州市中医重点专科拟建项目名单公示.csv,医疗卫生
test1/天清河门区科学技术奖.xls,教育科技
test1/甘南藏族自治州临潭县省人防资质监理企业名录.csv,工业
test1/青海省海北藏族自治州刚察县粮食总产量.csv,农业畜牧业
test1/山西省运城市稷山县省城市空气质量发布数据_上饶市.csv,生态环境
test1/济南市甘肃省庆阳市区国有企业含参股企业名录_.csv,工业
test1/康县市章丘区国有企业含参股企业名录_.csv,工业
test1/中华人民共和国食品经营许可证_.xls,医疗卫生
test1/石家庄市平山县年预算草案 .xls,财税金融
test1/海北藏族自治州年末耕地面积.csv,农业畜牧业
test1/哈尔滨市运动健身组织信息.csv,文化休闲
test1/互助土族自治县历年地区生产总值.csv,经济管理
test1/怀化市通道侗族自治县信访局基本信息.csv,文秘行政
test1/漾濞彝族自治县区法人行政处罚数据.csv,文秘行政
test1/深泽县利润总额.csv,经济管理
test1/婚育收养_预防接种服务机构信息.csv,医疗卫生
test1/山西省长治市潞城市市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/志愿服务信息注册管理信息_.xls,劳动人事
test1/天庆阳市合水县科学技术奖.xls,教育科技
test1/天阳泉市平定县科学技术奖.xls,教育科技
test1/云南省丽江市永胜县市国控污染物自动监控信息_.xls,生态环境
test1/肇庆市药品批发公司含连锁总部清单_.xls,医疗卫生
test1/天水市张家川回族自治县市医疗器械三类生产经营许可备案.csv,医疗卫生
test1/合伙企业注销登记信息_.xls,工业
test1/全省公共图书馆文化馆评估定级信息_吉林省四平市市辖区.csv,文化休闲
test1/作业场所职业病危害项目申报_.xls,医疗卫生
test1/清远市云南省昆明市安宁市省名牌产品工业类称号信息_.xls,工业
test1/山西省长治市长治县民声阅办记录信息_.csv,文化休闲
test1/厦门市“新冠肺炎”防疫定点酒店地址信息及坐标位置.csv,医疗卫生
test1/双江拉祜族佤族布朗族傣族自治县市国有演出剧场情况.csv,文化休闲
test1/吉林市永吉县市章丘区国有企业含参股企业名录_.csv,工业
test1/云南省玉溪市市年月审批项目统计表.xls,城乡建设
test1/新疆维吾尔自治区喀什地区麦盖提县农村常住居民人均可支配收入.csv,经济管理
test1/济南市出租车公司信息_.xls,交通运输
test1/山西省大同市市辖区市道路运输车辆综合性能检测机构名单_.xls,交通运输
test1/广州市住建局单位行政处罚信息.csv,文秘行政
test1/细河区民声阅办记录信息_.csv,文化休闲
test1/本溪市桓仁满族自治县省城市空气质量发布数据_上饶市.csv,生态环境
test1/永和县市年月审批项目统计表.xls,城乡建设
test1/清远市吉林市舒兰市省名牌产品工业类称号信息_.xls,工业
test1/铁岭市省执法证件信息_.csv,政法监察
test1/济南市昭通市盐津县区国有企业含参股企业名录_.csv,工业
test1/投资项目核准信息_.xls,经济管理
test1/甘肃省定西市渭源县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test1/云南省昆明市市道路运输车辆综合性能检测机构名单_.xls,交通运输
